OTU ID	NONJ024240115	AMXJ034240115	NONN035240123	NONN036240208	NONN023240115	NONN017240115	NONN036240115	NONJ030240115	ANXN003240115	NONN015240208	NONN015240115	NONN041240115	AMXJ005240208	AMXN031240115	AMXJ004240208	NONN035240208	AMXJ005240115	AMXN032240115	AMXJ021240115	AMXN037240208	AMXN027240115	ANXN003240208	AMXJ034240208	AMXN029240115	NONN001240208	AMXN037240115	NONJ030240208	NONN017240208	AMXJ008240208	NONN035240115	NONJ024240208	AMXJ025240208	NONJ013240115	NONJ033240115	NONN010240115	AMXJ008240115	NONJ013240208	NONN001240115	NONN010240208	AMXN027240208	AMXJ004240115	AMXJ011240115	AMXN029240123	NONN023240208	AMXJ026240115	AMXN009240115	AMXJ021240208	AMXJ039240115	AMXJ039240208
7b6ea0c680b25aa21d4629e8a7bcf3e1	2.0	0.0	4.0	0.0	3.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	3.0	0.0	0.0	3.0	0.0	0.0	3.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	10.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0
24a0f4d08cc95afd8ef90f6418a2b962	2.0	0.0	0.0	0.0	10.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1141d2d60b9261cd52d0e3834c16b691	2.0	0.0	0.0	0.0	31.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29b84d60887b9dc2ea1ce846513eb627	2.0	36.0	40.0	23.0	23.0	22.0	0.0	8.0	0.0	8.0	3.0	28.0	15.0	109.0	0.0	0.0	18.0	22.0	3.0	41.0	3.0	38.0	18.0	4.0	21.0	14.0	16.0	0.0	79.0	30.0	197.0	11.0	0.0	67.0	94.0	82.0	219.0	9.0	0.0	3.0	58.0	63.0	25.0	162.0	9.0	25.0	13.0	24.0	5.0
d530d660104d2407bdb7556b1d705a66	2.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4817520cc4c8c342e25eb5ebccc8c14d	2.0	29.0	95.0	8.0	0.0	0.0	0.0	0.0	38.0	0.0	3.0	0.0	54.0	2.0	0.0	0.0	91.0	4.0	0.0	106.0	8.0	25.0	10.0	0.0	2.0	0.0	0.0	0.0	37.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	7.0	1.0	1.0	9.0	0.0	0.0	0.0	18.0	0.0	2.0
a04fc8d4365747e592ec42440dc60f92	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	1.0	5.0	0.0	2.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
2dc8e530ec3745759a80af4421fc20b0	2.0	0.0	2.0	0.0	20.0	0.0	6.0	3.0	0.0	29.0	3.0	80.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	79.0	2.0	0.0	0.0	0.0	33.0	0.0	0.0	156.0	128.0	490.0	31.0	0.0	0.0	0.0	11.0	0.0	0.0	2.0	0.0	24.0	23.0	15.0	2.0
148732720783a1db00e92d9ec5886995	2.0	11.0	18.0	50.0	19.0	5.0	0.0	9.0	0.0	0.0	2.0	3.0	8.0	18.0	0.0	0.0	5.0	18.0	0.0	31.0	0.0	39.0	60.0	5.0	14.0	0.0	0.0	0.0	5.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0	0.0	12.0	38.0	27.0	38.0	0.0	1.0	31.0	0.0	64.0	3.0
52e3ab3206ff31f4d3ed720ba622b3a3	2.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	6.0	20.0	0.0	60.0	0.0	38.0	78.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	3.0	0.0	8.0	0.0	0.0	0.0	1.0
87d1774ead76dcea90552114cd315e5b	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.0	2.0	10.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
d4ec57f20a73b04d5222053fd28f88b1	2.0	0.0	3.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	38.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
6cb6336657a877312e22f5bff5dd27aa	2.0	0.0	0.0	1.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	16.0	0.0	0.0	0.0	12.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	19.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
f1c37470c095a278f4897f3d3e64284a	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	5.0	0.0	18.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0
2c027b122d5d982afe7c720997d2bc55	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
f54e8ac987fc980011e61c7744644319	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0
3e1f480396dbea2c75f89986248f1b61	2.0	18.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	23.0	8.0	6.0	0.0	18.0	10.0	0.0	5.0	0.0	16.0	5.0	13.0	0.0	3.0	0.0	0.0	50.0	0.0	122.0	8.0	0.0	0.0	6.0	0.0	184.0	0.0	0.0	6.0	5.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	4.0
beca1e3736b49707ddf5cc45c7fb4c0e	2.0	0.0	0.0	0.0	7.0	4.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	11.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	81.0	7.0	3.0	0.0	1.0	11.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	3.0	10.0	0.0	35.0	0.0
2ce3492ac9f917b562b4b2bf183e1672	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9fbb58909ec71f53595728149d2282c2	2.0	4.0	0.0	16.0	0.0	0.0	2.0	21.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	12.0	1.0	0.0	6.0	28.0	11.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	1.0	5.0	0.0	0.0	1.0
29764dfd9ca4ffbbca17f2e3ed2efcb4	2.0	0.0	0.0	0.0	7.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	2.0	0.0	0.0
94ca1389331a3a9230237844cfd545f6	2.0	2.0	3.0	0.0	67.0	0.0	45.0	28.0	27.0	6.0	0.0	2.0	2.0	4.0	71.0	0.0	0.0	0.0	49.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	118.0	0.0	14.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	142.0	71.0	32.0	2.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0
06eebc9e928d01cc26047a0739029f35	2.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	10.0	1.0	0.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	7.0	1.0	2.0	0.0	1.0	0.0	108.0	1.0	0.0	20.0	7.0	89.0	42.0	0.0	0.0	0.0	0.0	7.0	0.0	16.0	1.0	1.0	1.0	0.0	1.0
99cd474f77adc1c38b382342da6d58ac	2.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	6.0	0.0	0.0	4.0	13.0	0.0	23.0	0.0	32.0	23.0	0.0	17.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	6.0	7.0	0.0	5.0	5.0	0.0	0.0	2.0
65147fa6089d7d3a8f931188a0643547	2.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67a07e343daf1d338ad62b3735893bb8	2.0	5.0	25.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	11.0	0.0	0.0	7.0	5.0	24.0	5.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
137ad78cefc5f3dcf9960be83dd99ae9	2.0	0.0	136.0	0.0	0.0	0.0	0.0	17.0	0.0	18.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	9.0	0.0	48.0	63.0	49.0	9.0	0.0	4.0	0.0	0.0	0.0	91.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	10.0	2.0	2.0	17.0	0.0	2.0	0.0	0.0	0.0	21.0
51177f9dd096e47a41116ed15e77ac81	2.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	2.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	14.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	2.0
5b0356c7d0051902d8a7dfc9b76c6b2a	2.0	9.0	9.0	7.0	4.0	0.0	0.0	5.0	0.0	2.0	6.0	4.0	5.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	2.0	4.0	2.0	0.0	8.0	0.0	0.0	0.0	2.0	0.0	13.0	3.0	0.0	14.0	2.0	36.0	19.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
56bd640b4fe74dd68646400596913565	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
cb6ce79df439857446db9ad0f8cc33e7	2.0	3.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0
e7897334f3802466c553ebe9ed651045	1.0	48.0	90.0	1.0	0.0	0.0	0.0	8.0	0.0	6.0	1.0	10.0	84.0	14.0	0.0	0.0	68.0	39.0	0.0	80.0	11.0	55.0	14.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	53.0	0.0	76.0	11.0	0.0	0.0	20.0	9.0	0.0	7.0	0.0	0.0	0.0	3.0	0.0	8.0
2c72a3d503f594d7a0883ae358fc4463	1.0	6.0	259.0	0.0	0.0	0.0	0.0	0.0	140.0	85.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	17.0	0.0	101.0	16.0	189.0	2.0	0.0	0.0	0.0	2.0	0.0	54.0	0.0	0.0	0.0	19.0	0.0	16.0	0.0	4.0	0.0	0.0	0.0	5.0	8.0	0.0	0.0	0.0	0.0	12.0	0.0	43.0
c439184cd2aaed9b815fd2b9641f415e	1.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0
2fe3a6d2c4900ca43a3971095eebba0f	0.0	2616.0	233.0	2259.0	619.0	77.0	4.0	135.0	2949.0	94.0	299.0	0.0	160.0	59.0	14.0	239.0	1478.0	65.0	36.0	1545.0	469.0	426.0	0.0	707.0	426.0	96.0	47.0	0.0	622.0	40.0	0.0	0.0	248.0	0.0	0.0	0.0	0.0	59.0	1.0	371.0	413.0	61.0	587.0	0.0	0.0	209.0	257.0	182.0	325.0
872b3ad2a4f20f55cc3bfb73e90b19de	0.0	408.0	37.0	0.0	17.0	6.0	0.0	43.0	231.0	86.0	4.0	44.0	0.0	16.0	0.0	0.0	133.0	2.0	0.0	39.0	214.0	8.0	0.0	0.0	28.0	186.0	0.0	0.0	49.0	5.0	8.0	2.0	5.0	64.0	175.0	0.0	45.0	0.0	0.0	17.0	210.0	10.0	12.0	0.0	4.0	57.0	16.0	29.0	52.0
2d8635ead241d903c65bab7b40438359	0.0	338.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	5.0	0.0	0.0	0.0	0.0	0.0	5.0	19.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	41.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
44bd7381d40ba4fa04f47b751bb7a690	0.0	152.0	7.0	35.0	5.0	29.0	0.0	38.0	112.0	13.0	24.0	0.0	0.0	39.0	31.0	0.0	114.0	0.0	14.0	494.0	65.0	164.0	0.0	10.0	84.0	0.0	1.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	177.0	0.0	525.0	0.0	0.0	0.0	0.0	0.0	98.0
c49c8509287927320de5fa4ee4421683	0.0	93.0	0.0	0.0	31.0	13.0	0.0	203.0	0.0	11.0	305.0	0.0	0.0	95.0	28.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	610.0	51.0	4.0	0.0	72.0	143.0	3.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	185.0	226.0	0.0	0.0	0.0	238.0	117.0	469.0	0.0
1298e73676129d31331eaf9dad2b68c5	0.0	73.0	6.0	29.0	6.0	3.0	0.0	0.0	49.0	0.0	0.0	0.0	24.0	7.0	3.0	28.0	65.0	15.0	0.0	5.0	4.0	28.0	4.0	9.0	5.0	2.0	0.0	0.0	0.0	10.0	2.0	1.0	0.0	0.0	0.0	7.0	13.0	0.0	0.0	1.0	15.0	3.0	3.0	4.0	2.0	37.0	9.0	36.0	6.0
e1c8417518587bd8c6ca6a6eda5af52f	0.0	59.0	29.0	762.0	44.0	0.0	6.0	51.0	84.0	5356.0	234.0	0.0	1.0	96.0	8.0	248.0	34.0	0.0	153.0	0.0	91.0	0.0	21.0	315.0	117.0	131.0	8.0	0.0	3389.0	0.0	0.0	0.0	380.0	0.0	0.0	0.0	3.0	491.0	9.0	0.0	806.0	0.0	123.0	0.0	0.0	244.0	175.0	718.0	143.0
32e67cd52d1b24e9f3a7d047b76bbd9b	0.0	52.0	101.0	28.0	0.0	0.0	0.0	4.0	58.0	2.0	0.0	99.0	6.0	2.0	0.0	0.0	35.0	2.0	0.0	47.0	21.0	79.0	6.0	0.0	0.0	21.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	55.0	0.0	380.0	28.0	0.0	0.0	2.0	24.0	0.0	10.0	0.0	0.0	7.0	19.0	5.0	11.0
0b87b54ae67a5e612bc900fe37a1f502	0.0	51.0	225.0	17.0	0.0	0.0	0.0	4.0	68.0	0.0	2.0	0.0	43.0	15.0	0.0	0.0	46.0	27.0	0.0	182.0	25.0	197.0	34.0	1.0	18.0	3.0	0.0	0.0	64.0	0.0	3.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	24.0	111.0	0.0	32.0	0.0	2.0	0.0	0.0	0.0	13.0
9253485214670f9fb41ba472798a0727	0.0	49.0	8.0	0.0	0.0	5.0	0.0	22.0	0.0	13.0	5.0	17.0	11.0	16.0	0.0	0.0	15.0	5.0	0.0	14.0	15.0	4.0	2.0	4.0	7.0	9.0	11.0	0.0	41.0	15.0	270.0	0.0	5.0	758.0	443.0	19.0	46.0	69.0	0.0	0.0	24.0	20.0	4.0	0.0	2.0	75.0	51.0	31.0	5.0
49f46613b952241f622b37298685532f	0.0	47.0	56.0	23.0	0.0	6.0	0.0	9.0	77.0	33.0	6.0	52.0	47.0	34.0	7.0	0.0	65.0	25.0	2.0	43.0	16.0	16.0	2.0	0.0	35.0	3.0	0.0	0.0	46.0	4.0	160.0	3.0	0.0	183.0	102.0	248.0	159.0	0.0	0.0	8.0	34.0	6.0	12.0	0.0	7.0	6.0	2.0	6.0	20.0
e2ed35d047f7e910ae2fa0c1a6cc9cec	0.0	46.0	25.0	10.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	21.0	4.0	10.0	0.0	6.0	3.0	0.0	40.0	9.0	13.0	2.0	0.0	27.0	8.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	20.0	3.0	0.0	0.0	0.0	0.0	0.0	32.0	5.0	3.0	0.0	2.0	19.0	28.0	46.0	11.0
6abf8da4f16a4c7b7ea8986d50698a8a	0.0	45.0	127.0	46.0	0.0	0.0	0.0	0.0	53.0	4.0	0.0	0.0	34.0	28.0	4.0	0.0	32.0	18.0	0.0	98.0	52.0	107.0	19.0	1.0	25.0	9.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	32.0	0.0	18.0	59.0	14.0	39.0	0.0	0.0	3.0	1.0	12.0	40.0
3d50d7e3fbafbda4a6c0c2793e3a7dba	0.0	43.0	134.0	0.0	0.0	0.0	0.0	0.0	41.0	8.0	2.0	0.0	107.0	4.0	0.0	8.0	28.0	60.0	0.0	578.0	6.0	51.0	5.0	0.0	40.0	0.0	0.0	0.0	22.0	0.0	14.0	5.0	56.0	0.0	1.0	0.0	30.0	0.0	0.0	25.0	81.0	5.0	17.0	0.0	3.0	20.0	0.0	6.0	6.0
10f370a1d401bce32559d065d60c9ad2	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	8.0	10.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9e9aa75d9632ee37197a53fc91ca4753	0.0	42.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	5.0	2.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	12.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0
83e90dc7b3ea710a3a83eca665bf0699	0.0	39.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
09dc7ac321b4a15c55296f0c45032673	0.0	39.0	3.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	17.0	0.0	0.0	2.0	1.0	2.0	0.0	21.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	35.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	9.0	0.0	0.0
9f7cd1294205df4461dc05545eae8733	0.0	38.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	28.0	17.0	16.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	12.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fd665f02aed353581f1ce9993aaac77e	0.0	37.0	0.0	5.0	3.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	12.0	2.0	0.0	0.0	0.0	0.0	0.0	34.0	3.0	0.0	13.0	10.0	19.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54a5af5112600a1faf06be268f95616e	0.0	35.0	0.0	125.0	131.0	34.0	40.0	112.0	204.0	13.0	11.0	0.0	0.0	2.0	81.0	116.0	0.0	0.0	499.0	0.0	4.0	0.0	0.0	0.0	106.0	8.0	238.0	249.0	0.0	96.0	0.0	3.0	470.0	0.0	0.0	0.0	0.0	536.0	12.0	0.0	0.0	0.0	0.0	0.0	6.0	94.0	180.0	188.0	0.0
58ce64588d4cf785a80cb052813fe5a3	0.0	31.0	42.0	8.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	44.0	10.0	0.0	0.0	12.0	10.0	0.0	18.0	2.0	25.0	9.0	0.0	20.0	3.0	0.0	0.0	2.0	0.0	2.0	7.0	0.0	13.0	11.0	0.0	1.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	3.0	6.0	1.0	0.0	7.0
ffbe29f60bb49ea4b8c206b4e3116594	0.0	26.0	12.0	12.0	0.0	0.0	0.0	0.0	88.0	5.0	0.0	5.0	9.0	2.0	0.0	0.0	22.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	35.0	353.0	0.0	0.0	0.0	0.0	1.0	12.0	18.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0
e63233489c8cde5a2937ba6303da0fff	0.0	26.0	15.0	38.0	14.0	8.0	0.0	15.0	0.0	125.0	4.0	508.0	11.0	89.0	0.0	0.0	34.0	13.0	32.0	51.0	11.0	10.0	11.0	44.0	3.0	36.0	0.0	0.0	97.0	0.0	4.0	0.0	0.0	61.0	89.0	134.0	20.0	0.0	0.0	0.0	64.0	13.0	37.0	0.0	15.0	16.0	0.0	18.0	12.0
79f32d44c67c4c943324cb23bd47afb6	0.0	25.0	46.0	0.0	0.0	0.0	0.0	8.0	68.0	9.0	2.0	52.0	0.0	2.0	0.0	0.0	12.0	0.0	0.0	48.0	77.0	8.0	0.0	0.0	0.0	9.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	3.0	4.0	80.0	0.0	0.0	0.0	0.0	35.0	0.0	2.0	0.0	0.0	3.0	3.0	0.0	22.0
4d184955b7a222f48080458855c00aa9	0.0	23.0	52.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	12.0	0.0	0.0	2.0	41.0	0.0	61.0	1.0	70.0	6.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	4.0	2.0	30.0	0.0	4.0	1.0	0.0	26.0	3.0
0cb0b035ace262388590faa39bb02a9c	0.0	21.0	37.0	12.0	0.0	0.0	0.0	2.0	7.0	1.0	0.0	0.0	44.0	3.0	0.0	0.0	32.0	9.0	0.0	0.0	6.0	22.0	6.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
55571ed82773fa06cb394509c95274d3	0.0	20.0	40.0	14.0	5.0	2.0	0.0	4.0	25.0	8.0	0.0	0.0	19.0	83.0	0.0	0.0	18.0	8.0	0.0	25.0	7.0	18.0	1.0	0.0	11.0	9.0	0.0	0.0	11.0	0.0	5.0	6.0	0.0	28.0	15.0	19.0	11.0	0.0	0.0	8.0	11.0	22.0	16.0	0.0	0.0	0.0	0.0	4.0	1.0
